ID_date;ID_site;C14Age;Std;Method;Sample;Sample_type;Type_site;Marine;Marine_err;Reservoir;Reservoir_err;Combined;Filtered
941;47;11430;60;AMS;Charcoal;Individual;Cave;0;0;0;0;0;1
942;47;11270;90;AMS;Charcoal;Individual;Cave;0;0;0;0;0;1
943;47;10190;100;AMS;Charcoal;Individual;Cave;0;0;0;0;0;1
944;47;10930;100;AMS;Charcoal;Individual;Cave;0;0;0;0;0;1
945;47;10770;110;AMS;Charcoal;Individual;Cave;0;0;0;0;0;0
946;47;10420;110;AMS;Charcoal;Individual;Cave;0;0;0;0;0;0
197_202;47;12533;43;AMS;Charcoal;Individual;Cave;0;0;0;0;1;1
201_200_203_198;47;13063;27;AMS;Charcoal;Individual;Cave;0;0;0;0;1;1
183;48;7979;60;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
184;48;8860;95;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
185;48;8230;40;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
186;48;10370;100;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
187;48;10660;120;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
188;48;11230;100;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
189;48;11135;80;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
642;49;9760;160;C14;Charcoal;Aggregated;Shelter;0;0;0;0;0;0
611;50;11055;90;C14;Charcoal;Unknown;Shelter;0;0;0;0;0;1
612;50;10900;90;C14;Bone;Unknown;Shelter;0;0;0;0;0;1
947;50;9570;50;AMS;Bone;Unknown;Shelter;0;0;0;0;0;1
614_613;50;9255;62;C14;Bone_collagen;Unknown;Shelter;0;0;0;0;1;1
609;51;10920;240;C14;Charcoal;Aggregated;Shelter;0;0;0;0;0;0
597;52;8150;90;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
598;52;8515;50;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
599;52;9460;190;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
600;52;10020;80;C14;Bone_collagen;Unknown;Cave;0;0;0;0;0;1
601;52;9988;97;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
602;52;9130;230;C14;Charcoal;Unknown;Cave;0;0;0;0;0;0
603;52;9830;160;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
605_604;52;10946;41;AMS;Charcoal;Unknown;Cave;0;0;0;0;1;1
625;53;12390;190;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
627;53;11590;150;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
628;53;11570;210;C14;Charcoal;Unknown;Cave;0;0;0;0;0;0
629;53;11410;610;C14;Charcoal;Unknown;Cave;0;0;0;0;0;0
631;54;12130;100;C14;Bone_collagen;Unknown;Cave;0;0;0;0;0;1
632;54;10920;100;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
633;54;11630;110;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
634;54;10700;110;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
635;54;10750;170;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
636;54;11830;240;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
637;54;12130;100;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
638;54;11340;50;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
639;54;10320;40;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
640;54;8800;200;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
878;54;10350;40;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
879;54;9460;160;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
1107;54;10989;137;AMS;Bone_collagen;Individual;Cave;0;0;0;0;0;1
929;55;11350;70;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
926;56;9030;40;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
927;56;10860;40;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
928;56;10320;40;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
607;57;10740;130;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
608;57;7290;50;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
940;58;10520;60;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
630;59;9850;80;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
622;60;10370;105;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
623;62;11880;70;AMS;Sediment;Aggregated;Cave;0;0;0;0;0;0
624;62;10980;60;AMS;Sediment;Aggregated;Cave;0;0;0;0;0;0
385;63;8050;120;C14;Charcoal;Unknown;Shelter;0;0;0;0;0;1
386;63;8350;120;C14;Charcoal;Unknown;Shelter;0;0;0;0;0;1
387;63;8530;90;C14;Charcoal;Unknown;Shelter;0;0;0;0;0;1
388;63;9150;100;C14;Charcoal;Unknown;Shelter;0;0;0;0;0;1
616;63;12800;40;AMS;Charcoal;Unknown;Shelter;0;0;0;0;0;1
617;63;12640;190;C14;Charcoal;Unknown;Shelter;0;0;0;0;0;1
626;63;13690;50;AMS;Charcoal;Unknown;Shelter;0;0;0;0;0;1
837;63;13360;110;AMS;Charcoal;Unknown;Shelter;0;0;0;0;0;1
1038;63;11820;40;AMS;Charcoal;Unknown;Shelter;0;0;0;0;0;1
1039;63;12390;250;C14;Charcoal;Unknown;Shelter;0;0;0;0;0;0
1040;63;12480;210;C14;Charcoal;Unknown;Shelter;0;0;0;0;0;0
383_384;63;7610;43;C14;Bone;Unknown;Shelter;0;0;0;0;1;1
615_637;63;13254;38;AMS;Charcoal;Unknown;Shelter;0;0;0;0;1;1
619_618;63;12300;29;AMS;Charcoal;Unknown;Shelter;0;0;0;0;1;1
805_666;63;13541;38;AMS;Charcoal;Unknown;Shelter;0;0;0;0;1;1
163;64;8810;50;AMS;Bone;Individual;Cave;0;0;0;0;0;1
164;64;9370;40;AMS;Seed;Individual;Cave;0;0;0;0;0;1
165;64;9760;40;C14;Charcoal;Aggregated;Cave;0;0;0;0;0;1
166;64;9220;40;AMS;Bone;Individual;Cave;0;0;0;0;0;1
167;64;9820;40;AMS;Charcoal;Individual;Cave;0;0;0;0;0;1
168;64;11590;70;AMS;Bone;Individual;Cave;0;0;0;0;0;1
193;64;8690;50;AMS;Bone;Individual;Cave;0;0;0;0;0;1
621;64;11920;40;AMS;Bone_collagen;Individual;Cave;0;0;0;0;0;1
1030;64;11020;140;C14;Charcoal;Aggregated;Cave;0;0;0;0;0;1
1031;64;14310;190;C14;Charcoal;Aggregated;Cave;0;0;0;0;0;1
1032;64;11620;150;C14;Charcoal;Aggregated;Cave;0;0;0;0;0;1
162;64;8283;37;AMS;Bone;Individual;Cave;0.25;0;0;0;0;1
206;65;13840;85;C14;Charcoal;Aggregated;Cave;0;0;0;0;0;0
207;65;12650;80;C14;Charcoal;Aggregated;Cave;0;0;0;0;0;0
208;65;12470;100;AMS;Charcoal;Individual;Cave;0;0;0;0;0;1
1036;65;13120;60;AMS;Charcoal;Individual;Cave;0;0;0;0;0;1
1037;65;13320;170;AMS;Charcoal;Aggregated;Cave;0;0;0;0;0;0
1108;65;13690;120;AMS;Charcoal;Individual;Cave;0;0;0;0;0;1
1035_1034_1033_1109;65;13286;26;AMS;Charcoal;Individual;Cave;0;0;0;0;1;1
610;66;10780;370;C14;Bone;Aggregated;Cave;0;0;0;0;0;0
358;67;10600;90;AMS;Shell;Individual;Cave;0;0;0;0;0;0
359;67;10700;120;AMS;Shell;Individual;Cave;0;0;0;0;0;0
361;67;11090;110;AMS;Shell;Individual;Cave;0;0;0;0;0;0
355;67;7240;80;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
357;67;10450;110;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
366;67;10040;40;AMS;Bone;Individual;Cave;0;0;0;0;0;1
370;67;10580;350;C14;Charcoal;Unknown;Cave;0;0;0;0;0;0
371;67;13780;340;C14;Charcoal;Unknown;Cave;0;0;0;0;0;0
374;67;12270;220;C14;Charcoal;Unknown;Cave;0;0;0;0;0;0
375;67;13330;270;C14;Charcoal;Unknown;Cave;0;0;0;0;0;0
356_367;67;7618;37;AMS;Charcoal;Unknown;Cave;0;0;0;0;1;1
360_368;67;10887;48;AMS;Charcoal;Unknown;Cave;0;0;0;0;1;1
363_373_364_365;67;12094;62;C14;Charcoal;Unknown;Cave;0;0;0;0;1;1
369_372_362;67;11819;39;AMS;Charcoal;Individual;Cave;0;0;0;0;1;1
620;68;12255;100;AMS;Charcoal;Individual;Cave;0;0;0;0;0;1
3;69;6980;50;AMS;Nd;Unknown;Cave;0;0;0;0;0;1
5;69;7030;50;AMS;Nd;Unknown;Cave;0;0;0;0;0;1
4;70;7790;120;C14;Bone_collagen;Individual;Cave;0;0;0;0;0;1
244;70;7080;40;AMS;Bone_collagen;Individual;Cave;0;0;0;0;0;1
37;71;7990;40;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
69;71;16980;80;AMS;Bone;Unknown;Cave;0;0;0;0;0;1
30;72;9950;40;AMS;Charcoal;Unknown;Shelter;0;0;0;0;0;0
32;72;11700;70;C14;Sediment;Unknown;Shelter;0;0;0;0;0;1
112;72;14200;50;AMS;Charcoal;Unknown;Shelter;0;0;0;0;0;1
113;72;14450;80;AMS;Charcoal;Unknown;Shelter;0;0;0;0;0;1
157;72;12440;50;AMS;Charcoal;Unknown;Shelter;0;0;0;0;0;1
159;72;12260;50;AMS;Charcoal;Unknown;Shelter;0;0;0;0;0;0
1189;72;10640;60;AMS;Charcoal;Unknown;Shelter;0;0;0;0;0;1
1190;72;11330;50;AMS;Charcoal;Unknown;Shelter;0;0;0;0;0;1
1191;72;12220;50;AMS;Charcoal;Unknown;Shelter;0;0;0;0;0;0
1192;72;12400;50;AMS;Charcoal;Unknown;Shelter;0;0;0;0;0;0
1194;72;12900;60;AMS;Charcoal;Unknown;Shelter;0;0;0;0;0;0
1195;72;12530;60;AMS;Charcoal;Unknown;Shelter;0;0;0;0;0;1
1196;72;14410;60;AMS;Charcoal;Unknown;Shelter;0;0;0;0;0;0
155_156;72;12305;32;AMS;Charcoal;Unknown;Shelter;0;0;0;0;1;1
158_1193;72;12167;32;AMS;Charcoal;Unknown;Shelter;0;0;0;0;1;1
29_21;72;11136;36;AMS;Charcoal;Unknown;Shelter;0;0;0;0;1;1
31_33;72;11514;61;AMS;Charcoal;Unknown;Shelter;0;0;0;0;1;1
790;73;8470;70;AMS;Sediment;Aggregated;Open;0;0;0;0;0;0
791;73;8920;70;AMS;Charcoal;Individual;Open;0;0;0;0;0;1
792;73;8710;40;AMS;Charcoal;Individual;Open;0;0;0;0;0;1
802;74;12930;470;C14;Nd;Aggregated;Shelter;0;0;0;0;0;0
803;74;14000;520;C14;Nd;Aggregated;Shelter;0;0;0;0;0;0
844;75;32270;170;AMS;Shell;Individual;Shelter;0;0;0;0;0;0
804;75;14380;90;AMS;Nd;Unknown;Shelter;0;0;0;0;0;0
838;75;13240;55;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
847;75;13790;50;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;0
849;75;13410;55;AMS;Bone;Individual;Shelter;0;0;0;0;0;0
850;75;14515;55;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
851;75;14845;55;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;0
852;75;14635;55;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
853;75;14840;50;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;0
854;75;14500;60;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;0
855;75;14660;60;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
856;75;14530;50;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;0
857;75;14595;55;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;0
858;75;14690;80;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
859;75;14830;50;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
860;75;13540;60;AMS;Bone;Individual;Shelter;0;0;0;0;0;0
861;75;210;40;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;0
862;75;13480;50;AMS;Bone;Individual;Shelter;0;0;0;0;0;0
863;75;14960;60;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
839_848;75;14507;37;AMS;Charcoal;Individual;Shelter;0;0;0;0;1;1
84;76;14250;90;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
810;77;13870;80;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
811;77;10880;80;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
813;77;12640;100;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
812_814;77;12500;71;AMS;Charcoal;Unknown;Cave;0;0;0;0;1;1
806;78;7475;80;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
807;78;7325;65;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
815;79;17840;90;AMS;Charcoal;Individual;Cave;0;0;0;0;0;1
816;79;17930;90;AMS;Charcoal;Individual;Cave;0;0;0;0;0;1
281;108;7450;120;C14;Shell;Individual;Cave;1;0;-105;21;0;1
282;114;7500;70;C14;Shell;Individual;Cave;1;0;-105;21;0;1
278;80;7165;65;AMS;Bone;Individual;Cave;0;0;0;0;0;1
285;115;7540;100;C14;Shell;Individual;Cave;1;0;-105;21;0;1
286;115;7580;60;C14;Shell;Individual;Cave;1;0;-105;21;0;1
719;80;12070;100;C14;Bone;Unknown;Cave;0;0;0;0;0;1
1072;80;15300;1100;AMS;Bone;Individual;Cave;0;0;0;0;0;0
1079;80;13410;120;AMS;Bone;Individual;Cave;0;0;0;0;0;1
1198;80;12420;180;AMS;Bone;Unknown;Cave;0;0;0;0;0;1
1199;80;12427;62;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;1
0290_0293;80;7694;53;AMS;Bone;Individual;Cave;0;0;0;0;1;1
0865_0268;80;6895;36;AMS;Bone;Unknown;Cave;0;0;0;0;1;1
1070_1073;80;14054;56;AMS;Bone;Individual;Cave;0;0;0;0;1;1
1071_1074_1075_1076;80;13863;32;AMS;Charcoal;Individual;Cave;0;0;0;0;1;1
1077_1078;80;13680;58;AMS;Charcoal;Individual;Cave;0;0;0;0;1;1
794;81;10950;100;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
795;81;10980;160;AMS;Humic_fraction;Unknown;Cave;0;0;0;0;0;0
796;81;11130;100;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
797;81;11470;110;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
798;81;11540;100;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
799;81;15600;230;C14;Charcoal;Unknown;Cave;0;0;0;0;0;0
121;83;12990;60;AMS;Charcoal;Unknown;Cave;0;0;0;0;0;0
399;83;12840;70;AMS;Bone;Unknown;Cave;0;0;0;0;0;1
400;83;12340;40;AMS;Bone;Unknown;Cave;0;0;0;0;0;1
401;83;13230;60;AMS;Bone;Unknown;Cave;0;0;0;0;0;1
936;83;14000;60;AMS;Bone;Unknown;Cave;0;0;0;0;0;1
937;83;15710;60;AMS;Bone;Unknown;Cave;0;0;0;0;0;1
938;83;16440;70;AMS;Bone;Unknown;Cave;0;0;0;0;0;1
1;84;11800;200;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
108;84;11670;200;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
720;84;9440;90;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
288;108;7570;140;C14;Shell;Individual;Cave;1;0;-105;21;0;1
289;110;7680;50;C14;Shell;Individual;Cave;1;0;-105;21;0;1
124;85;12620;300;C14;Nd;Unknown;Cave;0;0;0;0;0;0
125;85;12360;670;C14;Nd;Unknown;Cave;0;0;0;0;0;0
262;85;6500;200;C14;Charcoal;Unknown;Cave;0;0;0;0;0;1
291;117;7690;130;C14;Shell;Unknown;Cave;1;0;-105;21;0;1
294;119;7705;50;C14;Shell;Individual;Cave;1;0;-105;21;0;1
295;120;7780;130;AMS;Shell;Unknown;Shelter;1;0;-105;21;0;1
561;85;8650;300;C14;Charcoal;Unknown;Cave;0;0;0;0;0;0
1060;85;16420;430;C14;Nd;Unknown;Cave;0;0;0;0;0;0
1061;85;15520;350;C14;Nd;Unknown;Cave;0;0;0;0;0;0
1062;85;15230;300;C14;Nd;Unknown;Cave;0;0;0;0;0;0
126;86;12860;130;AMS;Bone;Unknown;Cave;0;0;0;0;0;1
127;86;12750;130;AMS;Bone;Unknown;Cave;0;0;0;0;0;1
128;86;11990;140;AMS;Bone;Unknown;Cave;0;0;0;0;0;1
1068;86;14600;160;C14;Bone;Unknown;Cave;0;0;0;0;0;1
122;87;13520;110;AMS;Bone;Individual;Cave;0;0;0;0;0;1
123;87;12850;90;AMS;Bone;Individual;Cave;0;0;0;0;0;1
965;87;15180;300;C14;Shell;Aggregated;Cave;0;0;-117;70;0;0
966;87;15400;300;C14;Shell;Aggregated;Cave;0;0;-117;70;0;0
311;87;8470;50;AMS;Tooth;Individual;Cave;0;0;0;0;0;1
960;87;11830;50;AMS;Bone;Aggregated;Cave;0;0;0;0;0;1
961;87;9900;60;AMS;Calcareous_crust;Individual;Cave;0;0;0;0;0;0
962;87;12330;80;AMS;Charcoal;Individual;Cave;0;0;0;0;0;1
963;87;14220;180;C14;Charcoal;Individual;Cave;0;0;0;0;0;0
964;87;14250;300;C14;Charcoal;Individual;Cave;0;0;0;0;0;0
970;87;13520;220;C14;Bone;Aggregated;Cave;0;0;0;0;0;0
971;87;13870;220;C14;Bone;Aggregated;Cave;0;0;0;0;0;0
972;87;14680;110;AMS;Bone;Individual;Cave;0;0;0;0;0;1
976;87;13320;120;AMS;Charcoal;Individual;Cave;0;0;0;0;0;0
977;87;13210;200;AMS;Charcoal;Individual;Cave;0;0;0;0;0;0
978;87;9940;90;AMS;Charcoal;Individual;Cave;0;0;0;0;0;0
979;87;11610;50;AMS;Charcoal;Individual;Cave;0;0;0;0;0;0
980;87;12180;110;AMS;Charcoal;Individual;Cave;0;0;0;0;0;0
981;87;12490;110;AMS;Charcoal;Individual;Cave;0;0;0;0;0;0
982;87;15160;230;AMS;Acid_Humic_fraction;Individual;Cave;0;0;0;0;0;0
983;87;13710;200;AMS;Charcoal;Individual;Cave;0;0;0;0;0;0
984;87;9650;100;AMS;Charcoal;Individual;Cave;0;0;0;0;0;0
985;87;7440;60;AMS;Charcoal;Individual;Cave;0;0;0;0;0;0
986;87;14230;130;AMS;Acid_Humic_fraction;Individual;Cave;0;0;0;0;0;0
987;87;11140;80;AMS;Charcoal;Individual;Cave;0;0;0;0;0;0
988;87;7910;80;AMS;Charcoal;Individual;Cave;0;0;0;0;0;0
989;87;15200;412;C14;Charcoal;Individual;Cave;0;0;0;0;0;0
990;87;15656;412;C14;Charcoal;Individual;Cave;0;0;0;0;0;0
991;87;14890;410;C14;Bone;Aggregated;Cave;0;0;0;0;0;0
992;87;14350;300;C14;Charcoal;Individual;Cave;0;0;0;0;0;0
993;87;12890;530;C14;Bone;Aggregated;Cave;0;0;0;0;0;0
0968_0969;87;14490;74;AMS;Bone;Individual;Cave;0;0;0;0;1;1
0973_0974;87;14924;60;C14;Charcoal;Individual;Cave;0;0;0;0;1;1
2;88;11700;180;C14;Bone;Aggregated;Cave;0;0;0;0;0;1
523;88;11800;330;C14;Bone;Aggregated;Cave;0;0;0;0;0;0
397;89;6790;30;AMS;Bone;Individual;Cave;0;0;0;0;0;1
398;89;7640;30;AMS;Charcoal;Individual;Cave;0;0;0;0;0;1
1084;89;6772;37;AMS;Bone;Individual;Cave;0;0;0;0;0;1
1087;89;7990;38;AMS;Bone;Individual;Cave;0;0;0;0;0;1
1085_1086;89;7261;26;AMS;Bone;Individual;Cave;0;0;0;0;1;1
835;90;9348;61;AMS;Charcoal;Individual;Open;0;0;0;0;0;1
836;91;7770;50;AMS;Bone_collagen;Individual;Cave;0;0;0;0;0;0
160;92;8570;40;AMS;Bone;Individual;Shelter;0;0;0;0;0;1
161;92;8829;38;AMS;Bone;Individual;Shelter;0;0;0;0;0;1
894;93;10060;45;AMS;Human_bone;Individual;Cave;0;0;0;0;0;0
214;94;9185;60;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
216;94;9895;60;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
217;94;9660;110;AMS;Charcoal;Individual;Shelter;0;0;0;0;0;1
218_215;94;10074;45;AMS;Charcoal;Individual;Shelter;0;0;0;0;1;1
255;95;6770;65;AMS;Bone;Individual;Cave;0;0;0;0;0;1
256;95;6930;60;AMS;Bone;Individual;Cave;0;0;0;0;0;1
257;95;7025;80;AMS;Bone;Individual;Cave;0;0;0;0;0;1
1082;95;6860;65;AMS;Bone;Individual;Cave;0;0;0;0;0;1
1197;95;13009;105;AMS;Bone;Individual;Cave;0;0;0;0;0;1
0254_1096;95;6201;45;AMS;Bone;Individual;Cave;0;0;0;0;1;1
258;96;6360;80;C14;Charcoal;Individual;Cave;0;0;0;0;0;1
259;97;6425;85;AMS;Bone;Unknown;Cave;0;0;0;0;0;1
297;110;7890;80;C14;Shell;Individual;Cave;1;0;-105;21;0;1
261;99;6470;70;AMS;Bone;Unknown;Cave;0;0;0;0;0;1
818;100;9525;70;AMS;Charcoal;Individual;Open;0;0;0;0;0;1
819;100;9410;70;AMS;Charcoal;Individual;Open;0;0;0;0;0;1
820;100;8435;52;AMS;Charcoal;Individual;Open;0;0;0;0;0;1
821;100;8397;38;C14;Charcoal;Aggregated;Open;0;0;0;0;0;1
